YB,YB_long,YB_lat,8umphotom,12umphotom,24umphotom,70umphotom,8flag1,12flag1,24flag1,70flag1
ID Number,degree,degree,Jy,Jy,Jy,Jy,Saturated,Saturated,Saturated,Saturated
336,11.97781435,-0.097599826,1.5508,0.47402,2.87628,50.48566,0,0,0,0
337,11.98224799,0.554946899,0.32572,0.11304,0.28286,3.39928,0,0,0,0
338,11.99204472,-0.274500702,1.62938,0.5875,4.30168,70.94192,0,0,0,0
339,12.0102983,-0.256828454,0.18183,0.04472,0.31371,4.92719,0,0,0,0
340,12.02687269,-0.153056686,0.65685,0.22481,0.78202,21.79865,0,0,0,0
341,12.08906178,-0.414721353,0.74581,0.20293,0.33323,19.32846,0,0,0,0
342,12.14519715,-0.041664023,0.37045,0.1299,0.19272,8.3821,0,0,0,0
343,12.15829861,-0.134639826,0.50456,0.19394,1.60975,34.24415,0,0,0,0
344,12.1903187,-0.104215586,1.16184,0.94732,,108.72992,0,0,1,0
345,12.19362171,-0.111854257,0.59228,0.04243,0.9691,22.72951,0,0,0,0
346,12.19786566,-0.163704455,0.52113,0.11982,0.49709,9.24858,0,0,0,0
347,12.20108839,-0.106965993,1.1762,0.09325,1.92524,47.51119,0,0,0,0
348,12.20302031,-0.110624561,0.31873,0.05865,1.55682,4.34391,0,0,0,0
349,12.20596743,0.118577654,9.06471,,,1.40834,0,1,1,0
350,12.20745933,-0.274528218,0.14539,0.03915,0.05377,3.14992,0,0,0,0
351,12.20854605,-0.10392971,1.05386,0.22247,5.55141,683.85461,0,0,0,0
352,12.210576,-0.097255127,0.47388,0.05476,0.81933,4.58397,0,0,0,0
353,12.21283523,-0.118604845,0.36177,0.02336,0.75487,7.65586,0,0,0,0
354,12.21650042,-0.101128798,0.38204,0.0381,0.68824,23.23913,0,0,0,0
355,12.2388212,0.336593408,1.11498,0.27857,0.58537,13.53573,0,0,0,0
356,12.34838046,-0.006395353,0.12922,0.07991,0.29852,8.70164,0,0,0,0
357,12.38218705,0.002954968,2.10854,0.65897,2.30504,59.33966,0,0,0,0
358,12.39083164,0.330137584,0.12742,0.06098,0.15711,1.39497,0,0,0,0
359,12.39642412,-0.464836812,2.18151,0.34764,2.93295,31.40501,0,0,0,0
360,12.39738756,0.228045322,0.43506,0.21075,0.55255,21.24989,0,0,0,0
361,12.40627425,-0.469062554,1.67519,0.63509,7.09737,85.89987,0,0,0,0
362,12.41415785,0.540735199,0.55556,0.1041,2.51369,15.67483,0,0,0,0
363,12.429497,-0.049626441,0.72479,0.30767,2.84982,40.58236,0,0,0,0
364,12.46322266,0.246736322,0.27519,0.18279,0.83444,7.95273,0,0,0,0
365,12.470933,0.097600932,0.76521,0.25944,0.54861,15.74779,0,0,0,0
366,12.471556,0.086187456,0.28857,0.20554,0.49587,16.62462,0,0,0,0
367,12.56295564,-0.003657449,0.65029,0.14521,0.54953,23.99379,0,0,0,0
368,12.56654555,0.640684514,0.08829,0.08133,0.68738,1.29434,0,0,0,0
369,12.59615509,-0.089437608,0.79257,0.63219,3.11712,97.99034,0,0,0,0
370,12.62998961,0.070318022,1.82246,0.85741,5.04106,100.67197,0,0,0,0
371,12.63247073,-0.016949963,7.36101,1.69618,9.08998,258.89657,0,0,0,0
372,12.6806168,0.007454017,0.59068,0.32833,2.80056,51.25146,0,0,0,0
373,12.68429504,-0.183959487,4.37981,2.23404,,600.04197,0,0,1,0
374,12.71761027,0.68790584,0.39018,,,3.56694,0,1,1,0
375,12.72706838,-0.218918822,22.4691,,,447.85323,0,1,1,0
376,12.73522956,0.685498967,0.42286,0.14004,0.95945,6.74144,0,0,0,0
377,12.73914565,-0.112538109,3.17274,0.79191,4.19539,54.29868,0,0,0,0
378,12.77493462,0.333108388,7.91719,2.12282,,278.17351,0,0,1,0
379,12.78669669,-0.178183357,2.5779,0.29381,,40.17845,0,0,1,0
380,12.80428462,-0.205106481,13.69889,,,-4.60599,0,1,1,0
381,12.80510091,-0.196610548,23.0484,,,2320.49618,0,1,1,0
382,12.81304317,-0.198580947,6.94059,,,1598.67314,0,1,1,0
383,12.81545407,-0.894897901,9.33763,1.60718,,12.52665,0,0,1,0
384,12.8496475,-0.309529738,0.80065,0.13115,0.69926,18.82698,0,0,0,0
385,12.87986048,0.49562168,1.68961,0.33908,3.77345,50.26907,0,0,0,0
386,12.8830054,-0.284632504,8.525,2.20714,,258.40027,0,0,1,0
387,12.88350958,0.480314742,3.07811,0.7131,,35.03732,0,0,1,0
388,12.88586236,0.473642568,0.13114,0.03312,0.44896,2.51461,0,0,0,0
389,12.88864028,0.508332197,0.50772,0.16777,2.39472,18.50967,0,0,0,0
390,12.89069599,0.494745619,0.91205,0.09649,,41.57009,0,0,1,0
391,12.90276898,-0.026203774,0.59453,0.12882,0.48678,14.31375,0,0,0,0
392,12.91757657,0.487812794,3.7757,0.94724,6.72215,121.04199,0,0,0,0
393,12.93248953,-0.079021649,1.83433,0.79155,5.56231,50.7047,0,0,0,0
394,12.97782915,-0.271745293,0.49781,0.13718,0.489,9.47285,0,0,0,0
395,12.99178496,-0.355181838,0.14339,0.02089,0.10623,4.01621,0,0,0,0
396,12.99959379,-0.359384543,1.09944,0.37206,5.51481,196.44612,0,0,0,0
397,13.07787882,-0.310915385,1.62213,1.23352,2.45552,60.56605,0,0,0,0
398,13.08665661,0.732790789,0.16156,0.1066,0.21453,4.30946,0,0,0,0
399,13.1316418,-0.148171835,2.65256,1.01648,8.89519,131.98362,0,0,0,0
400,13.18759283,0.041337237,2.31314,,,70.60625,0,1,1,0
401,13.20934675,-0.14409747,1.71117,1.01345,,491.21403,0,0,1,0
402,13.25692982,-0.410999659,2.20938,0.78485,5.37915,63.312,0,0,0,0
403,13.28738105,-0.33065885,0.0689,0.03203,0.09457,0.91034,0,0,0,0
404,13.31693137,-0.025052374,0.41585,0.06753,0.21677,4.33619,0,0,0,0
405,13.32210904,0.096846301,1.06317,0.4591,2.61705,76.91191,0,0,0,0
406,13.33359273,-0.009530498,0.30654,0.09843,0.62988,16.75488,0,0,0,0
407,13.38091274,-0.158954499,0.12784,0.0622,0.15751,8.03661,0,0,0,0
408,13.38481119,0.066379846,7.21931,,,378.42631,0,1,1,0
409,13.43359704,-0.74366803,0.34407,0.21695,0.98466,6.13939,0,0,0,0
410,13.49770167,-0.211253277,0.85808,0.15814,0.73591,11.03097,0,0,0,0
411,13.50882164,0.938191315,0.23632,0.16808,0.52575,8.95323,0,0,0,0
412,13.536035,-0.177742716,0.10911,0.03201,0.43977,17.02001,0,0,0,0
413,13.54324488,-0.179854102,0.1954,0.03049,0.2543,15.72798,0,0,0,0
414,13.54804493,0.026406037,0.23634,0.10487,0.34471,12.9525,0,0,0,0
415,13.56531863,0.840111489,0.35763,0.06241,0.09725,0.5017,0,0,0,0
416,13.57735328,-0.02747458,0.35809,0.09523,0.22341,10.39609,0,0,0,0
417,13.63118028,0.193721621,0.62222,0.65145,5.59355,115.7538,0,0,0,0
418,13.65050922,0.097485397,1.0366,0.37797,2.48908,36.57209,0,0,0,0
419,13.65142168,0.526540705,0.42534,0.1395,0.39144,7.24949,0,0,0,0
420,13.67344994,-0.010831946,2.50444,0.55512,4.07847,44.02435,0,0,0,0
421,13.7245201,-0.437854236,0.10925,0.0095,0.02165,0.76693,0,0,0,0
422,13.72589138,-0.443537804,0.20263,0.15201,1.67223,3.21013,0,0,0,0
423,13.77046715,0.618703614,0.26446,0.1193,0.22972,3.63223,0,0,0,0
424,13.77682276,0.488495959,0.79192,0.15951,0.46878,12.23509,0,0,0,0
425,13.78495237,0.610820317,0.67564,0.19357,0.66641,7.65488,0,0,0,0
426,13.79743964,0.167920096,0.23206,0.09994,0.23736,5.73105,0,0,0,0
427,13.798498,-0.547882193,0.49277,0.18295,0.41555,6.85623,0,0,0,0
428,13.80268726,-0.540488088,1.91267,0.37349,0.52879,2.41155,0,0,0,0
429,13.82577346,0.569687691,0.43634,0.07111,0.17469,0.96045,0,0,0,0
430,13.83579145,0.183902613,2.05555,0.67435,1.16365,20.36009,0,0,0,0
431,13.87695786,0.282110819,4.80576,,,17.75512,0,1,1,0
432,13.88835197,-0.476272413,0.21915,0.67071,,1.6769,0,0,1,0
433,13.9005497,0.30080319,0.46851,0.13411,0.54558,4.05582,0,0,0,0
434,13.96267738,-0.145544897,0.48397,0.49886,8.27927,9.19205,0,0,0,0
435,13.96807424,-0.131521454,0.38706,0.06827,0.46864,4.38841,0,0,0,0
436,13.97402695,-0.39554704,2.15255,0.89156,2.42307,24.34403,0,0,0,0
437,13.97730112,-0.746963554,0.07079,0.03385,0.12696,1.76258,0,0,0,0
438,13.98306565,-0.788157658,0.03902,0.02626,0.07896,1.2622,0,0,0,0
439,13.98794324,-0.861115222,14.0123,,,14.59231,0,1,1,0
440,13.99608007,-0.416472817,1.43267,0.55803,2.80404,40.51973,0,0,0,0
441,14.0011535,0.334402564,0.4079,0.11145,0.35705,8.58336,0,0,0,0
442,14.03286096,-0.515706508,4.49351,0.80723,,40.81648,0,0,1,0
443,14.10238598,0.090663078,5.7246,2.68031,,481.47772,0,0,1,0
444,14.11263901,-0.566534593,0.68621,0.04921,2.73077,56.48266,0,0,0,0
445,14.15329979,-0.611250593,1.55392,0.73729,3.67648,32.45644,0,0,0,0
446,14.17426771,0.023028923,1.82604,0.94645,6.48663,97.73127,0,0,0,0
447,14.20706707,-0.109407963,0.90481,0.59467,3.42119,72.25741,0,0,0,0
448,14.25799614,-0.549882427,1.72824,0.58643,1.8044,16.25805,0,0,0,0
449,14.27603309,-0.159669941,7.00862,1.4177,,4.23563,0,0,1,0
450,14.30262134,-1.027616522,0.14074,0.18622,2.30449,1.34063,0,0,0,0
451,14.32169066,0.025635907,0.81316,0.28087,1.41578,31.42904,0,0,0,0
452,14.33123693,-0.638866368,4.14519,0.45143,,86.96155,0,0,1,0
453,14.34539065,0.262210991,0.14946,0.08728,0.25829,2.15666,0,0,0,0
454,14.3519368,-0.643270142,1.43179,0.76319,11.11979,48.34955,0,0,0,0
455,14.36048541,0.086240763,0.36427,0.15059,1.10943,18.01655,0,0,0,0
456,14.37520227,-0.517781231,0.27748,0.10724,0.23032,5.1656,0,0,0,0
457,14.38564748,0.10741219,0.37627,0.19151,0.63143,15.78277,0,0,0,0
458,14.39022709,-0.02127228,0.30108,0.26657,3.19983,44.28529,0,0,0,0
459,14.4056702,-0.204848136,0.59255,0.09721,0.42737,9.00287,0,0,0,0
460,14.41861234,-0.689869363,0.56958,0.14641,2.57549,19.18557,0,0,0,0
461,14.44757764,-0.596412915,0.70454,0.21423,1.0299,5.19178,0,0,0,0
462,14.47805647,-0.106743327,0.53789,0.27821,2.07527,28.98578,0,0,0,0
463,14.47945679,-0.003675042,0.92129,0.07658,0.92468,38.65668,0,0,0,0
464,14.49014338,0.02152815,2.70459,1.16701,7.44523,142.93642,0,0,0,0
465,14.50699318,-0.266657878,0.35654,0.11131,0.17515,6.27856,0,0,0,0
466,14.59094831,-0.125034982,1.45938,0.44915,1.63999,47.53533,0,0,0,0
467,14.60650523,0.01715679,0.25851,0.00428,,59.60983,0,0,1,0
468,14.62999893,0.301694857,5.45538,1.43361,6.16407,100.51586,0,0,0,0
469,14.64150898,0.633652423,1.73514,0.4776,1.22365,24.12118,0,0,0,0
470,14.64290613,-0.777167875,0.27556,0.24454,0.78718,9.79143,0,0,0,0
471,14.66313539,0.027972458,0.67104,0.21754,2.01562,26.64513,0,0,0,0
472,14.67822389,-0.205043208,0.16697,0.05132,0.11354,3.75963,0,0,0,0
473,14.67849302,0.039420633,0.51051,0.35163,0.72808,0.17753,0,0,0,0
474,14.68382292,0.028184078,0.7973,0.14289,0.40264,7.29682,0,0,0,0
475,14.76710618,0.286792032,0.42689,0.23779,0.76946,16.63507,0,0,0,0
476,14.77856336,-0.332939978,0.34381,0.33822,5.32825,59.27386,0,0,0,0
477,14.81726428,-0.113569734,0.65723,0.12299,0.16552,6.18311,0,0,0,0
478,14.84410215,-0.310485207,0.51518,0.34039,0.33853,8.0965,0,0,0,0
479,14.8829154,-0.196536505,0.31602,0.12902,0.22144,6.21207,0,0,0,0
480,14.88934539,-0.401649134,14.43342,3.61234,,271.82361,0,0,1,0
481,14.92174397,0.069685087,7.03745,2.14357,14.77703,197.90278,0,0,0,0
482,14.92586147,0.021876161,1.5337,0.64749,0.70648,23.26022,0,0,0,0
483,14.97784659,-0.955543641,40.35681,,,47.10322,0,1,1,0
484,14.9825125,0.028585326,0.10078,0.03378,0.16518,2.27837,0,0,0,0
485,14.9868467,-0.122040752,0.50331,0.04683,0.42481,10.64427,0,0,0,0
486,15.05279247,0.082080435,0.3327,0.09868,0.27948,4.24801,0,0,0,0
487,15.07535676,-0.121276218,2.6491,1.0397,6.83494,74.85651,0,0,0,0
488,15.07993321,-0.983867006,0.28562,0.16076,0.33322,7.52746,0,0,0,0
489,15.08117608,-0.947882579,0.24276,0.20599,0.58801,9.33297,0,0,0,0
490,15.12964334,-0.525351409,1.2769,,6.12225,73.91095,0,1,0,0
491,15.17661757,0.04350014,0.94813,0.24037,1.31924,27.09677,0,0,0,0
492,15.18331972,-0.152439106,4.08136,1.45718,,128.5846,0,0,1,0
493,15.18334378,-0.163052861,1.13258,0.52129,,70.70445,0,0,1,0
494,15.19470283,0.234179169,0.02956,0.01998,0.04978,1.07525,0,0,0,0
495,15.2170683,0.284735649,6.17605,0.66327,4.0471,0.59721,0,0,0,0
496,15.28006749,-0.597802927,0.80512,0.36356,2.74388,18.62952,0,0,0,0
497,15.36476192,-0.416129859,5.8332,1.60015,,164.12236,0,0,1,0
498,15.45670626,0.117465364,0.31386,0.12086,0.25056,6.43835,0,0,0,0
499,15.45917609,0.253139842,0.1722,0.02489,0.05716,4.39828,0,0,0,0
500,15.48419102,-0.515376566,0.25401,0.11251,0.1989,4.28487,0,0,0,0
501,15.50748329,-0.384675624,6.11195,1.2391,5.05873,1.37224,0,0,0,0
502,15.51648975,-1.019027406,0.11992,0.09402,1.0639,6.0073,0,0,0,0
503,15.52094144,0.189649254,1.78489,0.59555,3.72077,45.92252,0,0,0,0
504,15.54919757,-1.006640925,1.40701,0.96198,5.31286,21.82441,0,0,0,0
505,15.56517162,-0.639716737,0.08072,0.02038,0.04895,1.29467,0,0,0,0
506,15.63770001,-0.231243028,0.40491,0.24859,0.37918,6.75485,0,0,0,0
507,15.64050356,-0.218749243,0.39137,0.19759,2.04846,5.63457,0,0,0,0
508,15.65403967,-0.224537049,0.11027,0.08935,1.53696,14.16501,0,0,0,0
509,15.65596291,-0.479154488,0.48911,0.1153,0.36182,17.70221,0,0,0,0
510,15.67464561,-0.417496938,0.04877,0.0244,0.09597,0.24673,0,0,0,0
511,15.75727808,-0.223249349,0.08397,0.01748,0.07862,1.72308,0,0,0,0
512,15.82102108,-0.312522095,0.39198,0.09503,0.22964,1.39383,0,0,0,0
513,15.89854257,0.551625224,0.33584,0.12188,0.84208,10.99573,0,0,0,0
514,15.91792317,-0.699974361,0.17178,0.03809,0.09005,0.64139,0,0,0,0
515,16.14400919,0.00808716,0.8313,0.37463,4.83811,87.25137,0,0,0,0
516,16.21792893,-0.090986816,0.55437,0.13358,0.84034,13.23756,0,0,0,0
517,16.29589528,-0.181305962,0.34825,0.11805,1.81097,19.94727,0,0,0,0
518,16.31100068,-0.476608759,0.72607,0.36183,3.32381,78.67888,0,0,0,0
519,16.3116153,-0.745918858,0.37588,0.12788,0.38156,8.61147,0,0,0,0
520,16.33521632,-0.075041295,0.48497,0.15395,0.31442,11.85747,0,0,0,0
521,16.33577263,-0.580432284,1.41574,0.42084,1.68096,31.22876,0,0,0,0
522,16.3481904,-0.086905219,0.88108,0.315,1.22953,13.50031,0,0,0,0
523,16.36072941,-0.20896755,7.69187,,,281.15045,0,1,1,0
524,16.36427551,-0.060244703,0.50567,0.16965,0.72855,4.92969,0,0,0,0
525,16.3692192,-0.210955801,1.44359,0.19381,1.68978,27.07964,0,0,0,0
526,16.37818719,-0.305365278,0.1515,0.13027,0.35336,13.90009,0,0,0,0
527,16.39071788,-0.137724192,0.83701,0.40014,2.77549,65.70407,0,0,0,0
528,16.41646914,0.877559299,1.20535,0.53088,2.19194,2.90647,0,0,0,0
529,16.41764773,0.443959092,0.41733,0.15717,0.21743,4.12805,0,0,0,0
530,16.41868353,0.882704531,0.33902,0.20746,1.30706,1.444,0,0,0,0
531,16.41896967,-0.37083833,0.15013,0.10217,0.34578,14.92458,0,0,0,0
532,16.42521587,0.445453902,0.14599,0.05151,0.13458,1.71055,0,0,0,0
533,16.44116912,-0.201579875,0.56912,0.09069,0.2838,21.01591,0,0,0,0
534,16.44441564,-0.193751313,0.29628,0.19071,2.08674,21.89638,0,0,0,0
535,16.50670186,-0.42588911,0.28527,0.10391,0.2043,13.28087,0,0,0,0
536,16.57757667,-0.037318694,0.22554,0.03563,0.14923,3.28128,0,0,0,0
537,16.58004366,-0.04428973,0.35522,0.04021,0.28702,6.35333,0,0,0,0
538,16.58252183,-0.051855963,3.31404,0.79899,,444.73588,0,0,1,0
539,16.58447914,-0.034255482,0.42852,0.09131,0.27112,5.99513,0,0,0,0
540,16.59322711,-0.461741608,1.20591,0.51,0.9227,29.36197,0,0,0,0
541,16.66136166,-0.331685659,0.17931,0.10927,1.19424,19.46826,0,0,0,0
542,16.6990065,-0.305820158,0.16143,0.05422,0.99761,7.94394,0,0,0,0
543,16.69993988,-0.512756586,0.15897,0.04521,0.13172,6.81353,0,0,0,0
544,16.72777846,0.191819532,0.23231,0.19711,0.64889,8.18631,0,0,0,0
545,16.74560947,-0.003206019,0.12198,0.03662,0.19173,4.48506,0,0,0,0
546,16.75797914,0.012966174,0.14797,0.03497,0.44632,7.85808,0,0,0,0
547,16.79956954,0.060481124,1.3224,0.62356,2.09295,49.17143,0,0,0,0
548,16.82135164,-0.348157392,5.50077,2.03931,9.45953,142.92411,0,0,0,0
549,16.82867549,0.080329676,0.18427,0.09326,1.95167,101.68911,0,0,0,0
550,16.84670432,-0.376297041,0.13632,0.05974,0.3291,9.17618,0,0,0,0
551,16.87152276,0.127043861,0.10067,0.04732,0.11629,3.50994,0,0,0,0
552,16.88406756,0.128093204,0.16291,0.08153,0.3073,6.08221,0,0,0,0
553,16.88650524,0.081127869,0.24766,0.10402,0.22911,10.20841,0,0,0,0
554,16.89062738,0.120112007,2.07839,0.82536,1.17507,10.71237,0,0,0,0
555,16.90652633,-0.65941029,0.13456,0.08285,0.14004,2.82618,0,0,0,0
556,16.91067482,0.122072559,0.67379,0.35805,1.29955,3.6161,0,0,0,0
557,16.91504467,0.144146463,0.3813,0.15441,0.33425,10.00171,0,0,0,0
558,16.92758988,0.960011778,12.11711,,,318.88284,0,1,1,0
559,16.94373904,-0.073678152,3.62254,1.5877,,485.72788,0,0,1,0
560,17.01382343,-0.222029113,0.25485,0.01412,0.23326,7.46484,0,0,0,0
561,17.02978946,-0.068972685,0.26339,0.03567,0.98677,42.53147,0,0,0,0
562,17.05898865,-0.207285132,0.22522,0.24207,0.21347,28.01316,0,0,0,0
563,17.11439394,-0.113022834,2.41604,1.13425,9.67186,138.24454,0,0,0,0
564,17.12591009,0.143377367,0.10878,0.11453,0.3523,15.13576,0,0,0,0
565,17.1450561,-0.50979964,0.17176,0.05378,0.17477,1.06581,0,0,0,0
566,17.19686503,0.121794562,1.21572,0.46778,3.77693,29.06878,0,0,0,0
567,17.2214904,-0.186901991,0.64895,0.26448,1.17461,56.82131,0,0,0,0
568,17.23318026,-0.182735254,0.40334,0.08691,1.7062,24.65678,0,0,0,0
569,17.30644608,0.404954024,1.40864,0.51061,2.12891,0.53827,0,0,0,0
570,17.31645202,0.408554202,0.71763,0.23974,0.55869,5.09408,0,0,0,0
571,17.31700762,0.392674591,0.32808,0.25416,0.99234,8.0428,0,0,0,0
572,17.32902282,0.427705872,0.61684,0.35055,1.31729,8.8701,0,0,0,0
573,17.33395813,-0.139469383,0.09819,0.03413,0.18813,3.72176,0,0,0,0
574,17.33794873,-0.135473683,0.28232,0.04413,0.11493,4.0233,0,0,0,0
575,17.39116884,-0.289485716,4.68603,1.64927,,9.74886,0,0,1,0
576,17.44607178,0.817004807,3.5011,0.88219,3.36281,26.33671,0,0,0,0
577,17.45055987,0.811548318,2.31325,0.62255,6.91911,79.77991,0,0,0,0
578,17.45882576,-0.202223307,0.51473,0.10133,0.14847,4.83584,0,0,0,0
579,17.45998085,-0.197274151,0.177,0.04616,0.22037,2.92663,0,0,0,0
580,17.46856352,0.136437518,0.12516,0.04666,0.16138,3.9791,0,0,0,0
581,17.47466951,-0.23639941,0.28591,0.0779,0.26812,4.72891,0,0,0,0
582,17.4815179,0.823148565,2.10625,0.71431,3.64973,25.67958,0,0,0,0
583,17.49612196,-0.456098416,0.13178,0.02993,0.06686,4.98934,0,0,0,0
584,17.5548778,0.164161962,0.74571,0.22576,1.93776,40.45953,0,0,0,0
585,17.58830794,0.091748654,0.86144,0.29641,1.77288,22.3652,0,0,0,0
586,17.59311355,0.088267662,0.2403,0.07391,1.01341,18.8769,0,0,0,0
587,17.61025208,-0.721867056,0.7855,0.2761,1.55498,36.99571,0,0,0,0
588,17.62714336,-1.046105588,,0.42662,,14.21855,1,0,1,0
589,17.64845173,0.162318671,0.278,-0.01464,0.59821,0.67302,0,0,0,0
590,17.65030234,0.150608176,4.27769,0.88839,,62.45254,0,0,1,0
591,17.67605869,-0.660488749,0.55776,0.11746,0.19644,9.316,0,0,0,0
592,17.69272287,-0.090885677,1.18455,0.24468,0.70496,22.27213,0,0,0,0
593,17.75777793,-0.194354684,0.11641,0.03449,0.08726,4.56259,0,0,0,0
594,17.85960934,0.072409613,1.0205,0.2763,1.73725,43.9352,0,0,0,0
595,17.91928803,-0.002090749,0.29677,0.11196,0.30862,8.35395,0,0,0,0
596,17.92090009,-0.669512446,1.02524,0.35486,1.1266,18.49058,0,0,0,0
597,17.92949392,-0.674342544,0.36649,0.31478,2.33795,10.44255,0,0,0,0
598,17.97948041,0.233381776,0.53024,0.21993,4.0518,97.03588,0,0,0,0
599,17.98123474,-0.199920854,0.20861,0.10387,0.40001,9.05274,0,0,0,0
600,17.98449747,0.127348493,1.04162,0.48083,2.02778,46.56521,0,0,0,0
601,17.9867911,-0.109824154,0.42643,0.52538,5.60883,13.0184,0,0,0,0
602,18.00421659,-0.349624199,0.27204,0.10089,0.21207,7.04766,0,0,0,0
603,18.06820343,-0.29893772,1.35809,0.89099,4.54035,37.05667,0,0,0,0
604,18.07907549,-0.298821427,0.91174,0.2428,0.98375,18.14752,0,0,0,0
605,18.1035916,0.051134742,0.69926,0.13893,0.33692,16.97711,0,0,0,0
606,18.14638523,0.187631488,0.29263,0.08882,0.26786,8.29971,0,0,0,0
607,18.14698759,0.104692137,0.16073,0.08703,0.0497,7.37426,0,0,0,0
608,18.16628355,0.336525268,1.92101,0.57967,1.45137,38.48929,0,0,0,0
609,18.17980607,-0.387528193,9.38247,0.95064,4.41184,4.89704,0,0,0,0
610,18.21018992,0.518671537,0.31598,0.07716,0.0993,2.86256,0,0,0,0
611,18.21599197,-0.223077986,9.12457,1.48739,,149.04192,0,0,1,0
612,18.22456353,0.362602623,0.04573,0.00964,0.17578,2.20207,0,0,0,0
613,18.23095227,0.370944342,0.05685,0.03517,0.12152,2.05888,0,0,0,0
614,18.25723505,-0.255545584,1.20269,0.13101,1.74586,28.82617,0,0,0,0
615,18.29784962,-0.846324243,0.11242,0.11037,0.2059,2.34139,0,0,0,0
616,18.30415563,-0.391558817,28.73016,,,1285.11622,0,1,1,0
617,18.31627793,-0.840137103,0.15816,0.07592,0.11235,1.52133,0,0,0,0
618,18.31938852,-0.733100936,0.75864,0.23306,0.72087,6.81999,0,0,0,0
619,18.32397681,-0.73178345,0.11094,0.00458,0.02208,0.39377,0,0,0,0
620,18.32406655,-0.736013726,0.08631,0.0071,0.02404,0.27227,0,0,0,0
621,18.35600859,0.6767439,0.04763,0.05256,0.0238,0.18578,0,0,0,0
622,18.35907321,-0.165915053,0.5029,0.25346,0.44788,9.46007,0,0,0,0
623,18.38657492,0.143166715,0.48042,0.17897,0.31367,13.22734,0,0,0,0
624,18.41875602,-0.96826358,3.99039,1.4297,,0.63604,0,0,1,0
625,18.43670628,-0.379435667,0.06999,0.11049,0.32356,2.47689,0,0,0,0
626,18.44300823,0.001482186,0.26956,0.10325,0.7098,16.22558,0,0,0,0
627,18.44532735,-0.899448886,0.10255,0.0873,0.7291,2.74074,0,0,0,0
628,18.45682724,-0.000867848,0.23922,0.01312,,7.8082,0,0,1,0
629,18.47297014,-0.382226217,0.14171,0.03496,0.20866,7.25459,0,0,0,0
630,18.48698196,-0.016035298,0.33525,0.02972,0.51418,3.7171,0,0,0,0
631,18.48962948,-0.018274676,0.50633,0.12706,2.1562,26.62251,0,0,0,0
632,18.50042094,-0.256179004,0.33508,0.07591,0.4789,2.83861,0,0,0,0
633,18.51770481,0.307636305,0.13327,0.02882,0.10564,2.18091,0,0,0,0
634,18.52349082,-0.296260378,0.41528,0.25682,1.41995,29.67015,0,0,0,0
635,18.52830116,-0.341562822,0.06852,0.0249,0.09255,2.33164,0,0,0,0
636,18.54841712,0.222946943,0.08056,0.05258,0.07881,1.53734,0,0,0,0
637,18.58707622,0.344852579,0.10418,0.17317,1.57911,12.69223,0,0,0,0
638,18.59404788,-0.505212484,0.10287,0.01692,0.05981,0.45801,0,0,0,0
639,18.60755707,-0.232642203,0.20112,0.08132,0.21219,3.60895,0,0,0,0
640,18.62311228,0.297307634,0.17323,0.01412,0.29631,4.10334,0,0,0,0
641,18.65533874,-0.058318046,6.5967,,,228.23558,0,1,1,0
642,18.65919848,0.054352182,0.20249,0.01123,0.09401,4.92133,0,0,0,0
643,18.66075645,0.037443484,0.42006,0.16226,2.3682,13.87857,0,0,0,0
644,18.66136168,-0.383834752,0.13609,0.07658,0.46045,4.08156,0,0,0,0
645,18.66692896,0.051721458,0.54569,0.08037,0.35306,10.8855,0,0,0,0
646,18.67116312,0.027996294,0.36472,0.0146,0.29032,5.29561,0,0,0,0
647,18.67289294,-0.237789316,1.88674,1.22866,6.65738,83.45241,0,0,0,0
648,18.68536679,-0.230729698,0.60249,0.17252,1.76101,19.42642,0,0,0,0
649,18.69784337,-0.224983093,0.4907,0.0775,0.81886,12.59451,0,0,0,0
650,18.70863501,-0.126421007,9.57226,,,1.83169,0,1,1,0
651,18.73299382,-0.23128179,0.50598,0.09733,0.90068,20.53447,0,0,0,0
652,18.74580353,0.250887178,1.16903,0.44393,5.58625,36.65135,0,0,0,0
653,18.76107537,0.263307143,0.93526,0.16773,3.58685,94.826,0,0,0,0
654,18.76254086,0.270315053,1.78614,0.51694,4.04082,90.40572,0,0,0,0
655,18.76524019,0.262022314,1.42818,0.12522,2.40671,20.0871,0,0,0,0
656,18.79403501,-0.289251538,0.3261,0.17912,0.43567,3.14102,0,0,0,0
657,18.82145204,-0.080101163,0.76686,0.29131,0.81746,27.96442,0,0,0,0
658,18.83252421,-0.30107571,2.92334,1.05702,,344.28087,0,0,1,0
659,18.83531083,-0.13661342,0.1825,0.02386,0.071,11.21451,0,0,0,0
660,18.88415273,0.055547949,2.49998,0.36216,0.45602,31.87775,0,0,0,0
661,18.88430845,0.049539472,0.90041,0.11823,0.8455,9.61737,0,0,0,0
